"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa01230","hsa01230","Biosynthesis of amino acids",62,0.348244446227038,0.962849506931679,0.538606911447084,0.538606911447084,0.860459369040725,3808,"tags=34%, list=27%, signal=25%","RPEL1/ACY1/PYCR1/CBS/ASS1/PHGDH/IDH3B/ALDOA/BCAT1/GPT/ENO3/PC/TPI1/NAGS/ENO2/ENO1/ALDOC/GAPDH/IDH2/PGAM4/CTH"
"hsa05022","hsa05022","Pathways of neurodegeneration - multiple diseases",400,0.294194325080865,0.978691792728222,0.542281167108753,0.542281167108753,0.860459369040725,2803,"tags=26%, list=20%, signal=21%","CAMK2B/LRP6/NOS2/IL1A/WNT9A/CHRNA7/TUBB3/PTGS2/GPR37/FZD5/AXIN2/WNT10A/IL6/TUBA3E/FZD7/MAPK12/DNAI2/GPX2/CALML4/CACNA1F/UQCRHL/WNT5B/NDUFB3/NDUFA12/NDUFA2/DNAH12/WNT8B/TUBB2B/COX5B/HSD17B10/CACNA1D/CYBB/ATP5PF/COX6C/CALML6/COX6A1/CCS/DNAL4/MAPK11/NDUFAB1/UQCR10/NDUFA1/ATG101/AGER/NDUFA13/UQCRQ/COX7A2/ATP5MC1/PSMB6/ATF4/NDUFB9/NDUFB1/FUS/TUBA1B/NDUFB7/NDUFB6/COX6B1/BAD/NDUFA8/PSMB4/COX4I1/NDUFS5/CYC1/PARK7/NDUFA3/UQCRH/ATP5F1E/TRAF2/TRPC3/CDK5/ACTR1A/NDUFC1/PSMD4/COX7C/PSMB1/HTRA2/MAP2K7/SOD1/STX1A/NDUFB11/ATP5MC3/CDK5R1/UQCRB/PSMB5/LRRK2/ATP5MC2/GRIN2C/TUBB4B/PSEN2/ATP5PD/NDUFB8/NDUFV1/DVL1/WNT10B/NDUFS3/COX8A/NDUFA4/COX7B/UBE2J2/RYR1/COX7A2L/TOMM40/HRAS"
"hsa00053","hsa00053","Ascorbate and aldarate metabolism",10,0.481544057194511,0.961407894923737,0.542790542790543,0.542790542790543,0.860459369040725,1549,"tags=20%, list=11%, signal=18%","MIOX/ALDH2"
"hsa03410","hsa03410","Base excision repair",43,0.365180526830592,0.951306964415151,0.547689699025011,0.547689699025011,0.860459369040725,4936,"tags=49%, list=36%, signal=32%","MPG/NEIL1/FEN1/POLD4/PNKP/APTX/UNG/LIG1/XRCC1/APEX1/POLD1/RFC2/POLE4/RFC4/NTHL1/POLE/PCNA/POLG/MUTYH/NEIL2/SMUG1"
"hsa03040","hsa03040","Spliceosome",128,0.315480014226893,0.958110695308085,0.549217138002185,0.549217138002185,0.860459369040725,5094,"tags=47%, list=37%, signal=30%","HSPA6/MAGOH/PRPF40B/SNRPF/RP9/FUS/HSPA1B/LSM3/HNRNPA1L2/CCDC12/THOC3/LSM7/SNRPC/SNRPE/SNRPD1/ALYREF/HNRNPA1/PQBP1/SNRPD3/SNRPA/SART1/SF3B6/SNRNP70/BUD31/PPIH/CHERP/SF3A2/PRPF31/U2AF2/SRSF9/U2AF1L4/SNRPB2/SNRPG/SYF2/DHX38/PRPF18/PCBP1/PRPF3/HNRNPK/DDX42/LSM4/SF3B2/RBM17/ACIN1/PRPF6/SF3B5/LSM6/DHX16/XAB2/HSPA1A/CTNNBL1/PRPF4/SRSF5/LSM2/SNRPD2/LSM5/PUF60/SF3B4/ZMAT2/PHF5A"
"hsa04657","hsa04657","IL-17 signaling pathway",77,0.334589861186738,0.952438204268773,0.550411926245587,0.550411926245587,0.860459369040725,2321,"tags=21%, list=17%, signal=17%","LCN2/CXCL5/PTGS2/MUC5B/IL6/MAPK12/CSF2/JUN/MAPK11/S100A9/CXCL8/MMP9/TRAF2/CXCL1/NFKBIA/FOSL1"
"hsa04933","hsa04933","AGE-RAGE signaling pathway in diabetic complications",84,0.331550669364835,0.954721253819488,0.553875968992248,0.553875968992248,0.860459369040725,1922,"tags=19%, list=14%, signal=17%","IL1A/F3/VEGFD/IL6/MAPK12/COL4A4/CCND1/VCAM1/VEGFA/CYBB/JUN/ICAM1/MAPK11/AGER/CXCL8/COL4A3"
"hsa04915","hsa04915","Estrogen signaling pathway",93,0.326535004185835,0.953013049147307,0.556728567794454,0.556728567794454,0.860459369040725,1832,"tags=17%, list=13%, signal=15%","ADCY6/SHC2/ADCY5/KRT18/HSPA6/CREB3L3/CALML4/SRC/TGFA/JUN/POMC/CALML6/ATF4/GNAO1/HSPA1B/MMP9"
"hsa05205","hsa05205","Proteoglycans in cancer",162,0.308661030611534,0.959056050964753,0.558792310413964,0.558792310413964,0.860459369040725,1843,"tags=17%, list=13%, signal=15%","CAMK2B/HSPG2/WNT9A/CTTN/FZD5/ANK2/WNT10A/SHH/FZD7/MAPK12/CCND1/SDC2/FGF2/WNT5B/SRC/VEGFA/CTSL/SDC1/ERBB2/WNT8B/MRAS/CAV1/MAPK11/TFAP4/VTN/PLAUR/MMP9/TIAM1"
"hsa00790","hsa00790","Folate biosynthesis",16,0.432634634208251,0.941888591522626,0.562154477965566,0.562154477965566,0.860459369040725,1889,"tags=25%, list=14%, signal=22%","SPR/GGH/AKR1C3/PCBD1"
"hsa05202","hsa05202","Transcriptional misregulation in cancer",135,0.310744382742601,0.948476966474684,0.569673611947489,0.569673611947489,0.860459369040725,2891,"tags=27%, list=21%, signal=21%","CEBPE/HHEX/IL6/PTCRA/FCGR1A/SPI1/CD14/CSF2/LMO2/CD40/PAX5/GADD45B/NUPR1/SPINT1/CDKN2C/FUS/GADD45G/IL1R2/CXCL8/MMP9/MEF2C/CDKN1A/CDK14/PAX8/LYL1/TAF15/ITGAM/CEBPA/CD86/PDGFA/JUP/BCL2A1/CEBPB/ETV7/CCNA1/ZBTB17"
"hsa00010","hsa00010","Glycolysis / Gluconeogenesis",48,0.352041415473509,0.933342740252939,0.570533351900849,0.570533351900849,0.860459369040725,3801,"tags=33%, list=27%, signal=24%","HKDC1/HK3/ALDH3B1/ADH6/ALDH2/ALDOA/ENO3/TPI1/G6PC3/PDHA1/ENO2/ENO1/ALDOC/GAPDH/HK2/PGAM4"
"hsa00982","hsa00982","Drug metabolism - cytochrome P450",23,0.400513911411585,0.933581864594728,0.571428571428571,0.571428571428571,0.860459369040725,2108,"tags=35%, list=15%, signal=30%","MGST2/MGST1/CYP3A4/ALDH3B1/ADH6/GSTM2/GSTP1/MGST3"
"hsa03460","hsa03460","Fanconi anemia pathway",51,-0.299303346836058,-0.927441167320152,0.571994240460763,0.571994240460763,0.860459369040725,3896,"tags=37%, list=28%, signal=27%","BRCA1/REV1/FANCM/POLI/POLK/FANCD2/EME1/BRIP1/FANCI/FAAP24/BRCA2/USP1/ATR/REV3L/FANCL/CENPS/RPA4/CENPS-CORT/SLX1B"
"hsa00240","hsa00240","Pyrimidine metabolism",54,0.344608170613562,0.933965736548338,0.574089290605314,0.574089290605314,0.860459369040725,1871,"tags=17%, list=13%, signal=14%","DPYS/NT5M/TYMS/NT5DC4/NME1/NT5C/NME7/TYMP/TK1"
"hsa04930","hsa04930","Type II diabetes mellitus",32,-0.327161381004056,-0.931046966745674,0.574185384372034,0.574185384372034,0.860459369040725,2027,"tags=28%, list=15%, signal=24%","PIK3CB/IRS2/PIK3CA/MAPK1/PIK3R1/MAPK8/CACNA1C/KCNJ11/ABCC8"
"hsa05165","hsa05165","Human papillomavirus infection",266,0.296981910945819,0.961231586806132,0.575233022636485,0.575233022636485,0.860459369040725,1286,"tags=12%, list=9%, signal=11%","PARD3/TERT/WNT9A/HLA-G/PTGS2/LAMA3/HES4/FZD5/AXIN2/WNT10A/NOTCH3/CREB3L3/FZD7/COL9A2/JAG1/TNC/ITGA7/COL4A4/LAMB2/CCND1/TCF7L1/WNT5B/PDGFRB/NOTCH4/COL6A3/SPP1/VEGFA/COL6A1/LAMC1/MAML3/WNT8B"
"hsa00380","hsa00380","Tryptophan metabolism",35,0.367424177980864,0.925336687672152,0.578970205380388,0.578970205380388,0.861925568912156,2346,"tags=20%, list=17%, signal=17%","DDC/ACMSD/ALDH8A1/ALDH2/KYNU/IDO1/EHHADH"
"hsa01210","hsa01210","2-Oxocarboxylic acid metabolism",26,0.384525706832561,0.917852611896267,0.591684116063416,0.591684116063416,0.875300501361915,3056,"tags=23%, list=22%, signal=18%","ACY1/IDH3B/BCAT1/GPT/NAGS/PDHA1"
"hsa04390","hsa04390","Hippo signaling pathway",118,0.310626812568545,0.934225500764596,0.593553942674376,0.593553942674376,0.875300501361915,1018,"tags=11%, list=7%, signal=10%","PARD3/WNT9A/FZD5/AXIN2/WNT10A/FRMD6/FZD7/BMP8A/TP73/CCND1/LEF1/TCF7L1/WNT5B"
"hsa04917","hsa04917","Prolactin signaling pathway",56,0.337422016850079,0.919864258624701,0.600571973307912,0.600571973307912,0.881477026917864,1697,"tags=14%, list=12%, signal=13%","SHC2/TNFSF11/MAPK12/CCND1/SRC/SOCS6/MAPK11/SOCS3"
"hsa00220","hsa00220","Arginine biosynthesis",17,-0.360897617234681,-0.891960689086649,0.605320899616018,0.605320899616018,0.881477026917864,2,"tags=24%, list=0%, signal=24%","GLS/ARG1/NOS3/GLS2"
"hsa04620","hsa04620","Toll-like receptor signaling pathway",86,0.320728879687762,0.926357951329913,0.60620095201338,0.60620095201338,0.881477026917864,3516,"tags=33%, list=25%, signal=24%","IL6/TLR8/MAPK12/CD14/CD40/SPP1/LY96/TLR7/JUN/CCL3L1/CCL3/CCL4/MAPK11/CCL4L2/CXCL8/TLR2/NFKBIA/IRF9/MAP2K7/CD86/TYK2/IRF3/IRF5/MAPK3/STAT2/IKBKE/CXCL10/TLR9"
"hsa04924","hsa04924","Renin secretion",47,0.344209372549689,0.908597064927502,0.609977641140302,0.609977641140302,0.882862375334648,923,"tags=13%, list=7%, signal=12%","PDE1C/ADCY6/ADCY5/NPR1/CALML4/CACNA1F"
"hsa05033","hsa05033","Nicotine addiction",13,-0.370368648674642,-0.861508656930256,0.624540199684708,0.624540199684708,0.893855445631027,268,"tags=23%, list=2%, signal=23%","GRIN1/SLC17A7/SLC32A1"
"hsa04922","hsa04922","Glucagon signaling pathway",82,0.318887345642499,0.914316343978227,0.624870062370062,0.624870062370062,0.893855445631027,1734,"tags=11%, list=12%, signal=10%","CAMK2B/CREB3L3/CPT1B/CALML4/PFKFB1/CALML6/PYGM/PHKA1/ATF4"
"hsa04370","hsa04370","VEGF signaling pathway",53,0.332169148965801,0.897711225622911,0.626150254085977,0.626150254085977,0.893855445631027,1578,"tags=17%, list=11%, signal=15%","SHC2/PTGS2/MAPK12/PLA2G4A/SPHK1/SRC/VEGFA/RAC3/MAPK11"
"hsa04611","hsa04611","Platelet activation",106,0.308191607517524,0.915435976799235,0.631074009469225,0.631074009469225,0.894465928562577,1578,"tags=16%, list=11%, signal=14%","MYLK2/ADCY6/ADCY5/FCGR2A/PTGIR/MAPK12/BTK/PLA2G4A/SYK/P2RY1/FCER1G/GP5/F2RL3/SRC/F2/GP1BA/MAPK11"
"hsa03022","hsa03022","Basal transcription factors",40,-0.300561131825665,-0.89092869592726,0.63660925363053,0.63660925363053,0.894465928562577,2799,"tags=28%, list=20%, signal=22%","TAF5L/TAF2/GTF2A1/TAF5/GTF2I/TAF13/TAF9B/GTF2H3/GTF2H2/CCNH/TAF7L"
"hsa05231","hsa05231","Choline metabolism in cancer",83,0.315755238823797,0.907370864859519,0.637376879212027,0.637376879212027,0.894465928562577,1660,"tags=12%, list=12%, signal=11%","SLC44A4/SLC22A4/PLPP3/PIP5K1B/DGKG/PLA2G4A/PDGFRB/JUN/RAC3/PLPP2"
"hsa04973","hsa04973","Carbohydrate digestion and absorption",29,0.359260916392033,0.875214144131931,0.645123384253819,0.645123384253819,0.894465928562577,1379,"tags=14%, list=10%, signal=12%","HKDC1/LCT/HK3/CACNA1D"
"hsa00760","hsa00760","Nicotinate and nicotinamide metabolism",32,0.355964289889538,0.880529166785833,0.645519660868294,0.645519660868294,0.894465928562577,1311,"tags=19%, list=9%, signal=17%","NMNAT3/NT5M/NNMT/NT5DC4/SIRT4/NT5C"
"hsa04722","hsa04722","Neurotrophin signaling pathway",107,0.305337948049244,0.908253910647281,0.645755538959423,0.645755538959423,0.894465928562577,2402,"tags=17%, list=17%, signal=14%","CAMK2B/SHC2/MAPK12/TP73/CALML4/IRAK3/BEX3/NFKBIB/JUN/CALML6/MAPK11/ATF4/SH2B2/BAD/SORT1/NFKBIA/SH2B1/MAP2K7"
"hsa04921","hsa04921","Oxytocin signaling pathway",123,0.300781520895504,0.908938445074114,0.646605504587156,0.646605504587156,0.894465928562577,1535,"tags=13%, list=11%, signal=12%","CAMK2B/NFATC4/MYLK2/ADCY6/ADCY5/PTGS2/PLA2G4A/NPR1/CALML4/CCND1/CACNA1F/SRC/CACNA1D/JUN/OXT/CALML6"
"hsa04213","hsa04213","Longevity regulating pathway - multiple species",50,0.329311904261187,0.880963468402718,0.652071497852293,0.652071497852293,0.898053488811181,642,"tags=6%, list=5%, signal=6%","ADCY6/ADCY5/HSPA6"
"hsa04670","hsa04670","Leukocyte transendothelial migration",89,0.30917886496498,0.897495198115111,0.657854406130268,0.657854406130268,0.900939175024695,1832,"tags=18%, list=13%, signal=16%","CLDN5/CLDN2/CLDN23/CLDN7/MAPK12/VCAM1/NCF1/RAPGEF3/ESAM/ACTN1/NCF2/CYBB/ICAM1/MAPK11/JAM3/MMP9"
"hsa04148","hsa04148","Efferocytosis",138,0.295019097277514,0.903781050195576,0.661365538682291,0.661365538682291,0.900939175024695,1217,"tags=9%, list=9%, signal=8%","CAMK2B/NFATC4/ALOX15/PTGS2/RAB7B/MAPK12/CPT1B/ALOX5/PROS1/SPHK1/ABCA1/ATP8A2"
"hsa01240","hsa01240","Biosynthesis of cofactors",118,0.299058244409176,0.899432459904895,0.662812154016484,0.662812154016484,0.900939175024695,4465,"tags=33%, list=32%, signal=23%","RDH12/AK8/NMNAT3/AK4/SPR/ALAS2/NME1/NME7/ALDH2/KYNU/GGH/IDO1/BCAT1/MTHFD1L/PMM1/NMNAT1/NAPRT/NME3/HMBS/UROD/PPOX/GMPPB/COQ7/FLAD1/AK1/CMPK2/PPCS/LIPT2/LIPT1/EARS2/COASY/MTHFD2L/OXSM/CAD/MTHFD2/AKR1A1/ALAS1/AK5/KMO"
"hsa05216","hsa05216","Thyroid cancer",36,0.340805996680033,0.86131159625691,0.674452133794694,0.674452133794694,0.912792361526654,2000,"tags=22%, list=14%, signal=19%","RET/CCND1/LEF1/TCF7L1/GADD45B/GADD45G/CDKN1A/PAX8"
"hsa04510","hsa04510","Focal adhesion",165,0.288860715445888,0.898549392570268,0.683745583038869,0.683745583038869,0.914904584456448,2089,"tags=20%, list=15%, signal=17%","MYLK2/PGF/SHC2/EMP1/LAMA3/VEGFD/PIP5K1B/COL9A2/TNC/ITGA7/COL4A4/LAMB2/CCND1/PDGFRB/COL6A3/SPP1/SRC/VEGFA/COL6A1/LAMC1/ACTN1/ERBB2/JUN/CAV1/RAC3/VTN/ITGA2B/THBS3/BAD/COL4A3/LAMA5/MYL5/PAK3"
"hsa04114","hsa04114","Oocyte meiosis",113,0.296616753975222,0.888165465958941,0.684483397111468,0.684483397111468,0.914904584456448,1771,"tags=13%, list=13%, signal=12%","CAMK2B/ADCY6/ADCY5/MAPK12/CALML4/SPDYE2/PKMYT1/CDC20/CDC25C/CALML6/PTTG1/CCNE1/MAPK11/PLK1/ESPL1"
"hsa05215","hsa05215","Prostate cancer",84,-0.264912860614104,-0.898336161138048,0.684792219274978,0.684792219274978,0.914904584456448,2451,"tags=27%, list=18%, signal=23%","PIK3R3/PDPK1/KRAS/PTEN/SOS2/SOS1/GSK3B/FOXO1/PIK3CB/PIK3CA/BRAF/MDM2/MAPK1/PIK3R1/CREB5/NRAS/RB1/EGF/PDGFD/PLAT/INSRR/ETV5/NKX3-1"
"hsa05417","hsa05417","Lipid and atherosclerosis",180,0.286069820028313,0.897370672890885,0.69387517466232,0.69387517466232,0.921750456074997,2462,"tags=21%, list=18%, signal=17%","CAMK2B/APOA1/IL6/HSPA6/MAPK12/CD14/CALML4/CD40/VCAM1/IL18/NCF1/ABCA1/SRC/LY96/NCF2/CYP2J2/CYBB/JUN/CCL3L1/CCL3/ICAM1/CALML6/MAPK11/AGER/ATF4/HSPA1B/CXCL8/MMP9/BAD/TLR2/TRAF2/CXCL1/NFKBIA/CYBA/MAP2K7/NCF4/HSPA2"
"hsa01232","hsa01232","Nucleotide metabolism",74,0.307443751950714,0.869622274688298,0.695812970545503,0.695812970545503,0.921750456074997,2187,"tags=16%, list=16%, signal=14%","AK8/NT5M/AK4/TYMS/NT5DC4/NME1/NT5C/NME7/TYMP/TK1/DGUOK/APRT"
"hsa00270","hsa00270","Cysteine and methionine metabolism",44,0.321710086520991,0.840798983790707,0.711383834109183,0.711383834109183,0.927690145244417,1944,"tags=11%, list=14%, signal=10%","BHMT/CBS/PHGDH/APIP/BCAT1"
"hsa00532","hsa00532","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",20,0.356562649496652,0.811355379106514,0.722735674676525,0.722735674676525,0.927690145244417,2778,"tags=20%, list=20%, signal=16%","CHST13/CHST15/CHST3/B3GAT3"
"hsa00130","hsa00130","Ubiquinone and other terpenoid-quinone biosynthesis",10,-0.351288940456852,-0.772099903748103,0.724724724724725,0.724724724724725,0.927690145244417,3797,"tags=40%, list=27%, signal=29%","NQO1/VKORC1L1/COQ2/VKORC1"
"hsa05030","hsa05030","Cocaine addiction",35,0.327248138176113,0.824155639105855,0.72967891235175,0.72967891235175,0.927690145244417,2556,"tags=29%, list=18%, signal=23%","DDC/ADCY5/CREB3L3/JUN/ATF4/GRIN3B/CDK5/CDK5R1/FOSB/GRIN2C"
"hsa00770","hsa00770","Pantothenate and CoA biosynthesis",20,0.351924155192233,0.800800523430636,0.733364140480592,0.733364140480592,0.927690145244417,1944,"tags=15%, list=14%, signal=13%","DPYS/ALDH2/BCAT1"
"hsa04340","hsa04340","Hedgehog signaling pathway",45,0.314485244408175,0.825184381800582,0.734587838786687,0.734587838786687,0.927690145244417,884,"tags=11%, list=6%, signal=10%","KIF7/PTCH2/SHH/GLI1/CCND1"
"hsa04659","hsa04659","Th17 cell differentiation",100,0.289508047298577,0.8539251473329,0.73894472361809,0.73894472361809,0.927690145244417,3338,"tags=32%, list=24%, signal=24%","IL2/IL27/IL6/MAPK12/EBI3/IL1R1/IL6R/FOXP3/NFKBIB/JUN/MAPK11/HLA-DMB/IL21R/HLA-DMA/IFNGR2/HLA-DPB1/CD4/HLA-DQA2/NFKBIA/HLA-DRB5/HLA-DOA/HLA-DRA/IL4R/IL23A/TBX21/HLA-DPA1/TYK2/CD247/IL2RA/RARA/MAPK3/CD3D"
"hsa03018","hsa03018","RNA degradation",70,-0.260348505302152,-0.854696569790414,0.747636662556515,0.747636662556515,0.927690145244417,4263,"tags=39%, list=31%, signal=27%","EXOSC9/MTREX/PARN/EXOSC6/EXOSC4/CNOT10/TENT4B/CNOT8/PABPC1/DDX6/DIS3/CNOT7/BTG2/DCP2/DHX36/ZCCHC7/CNOT6L/BTG1/DCP1A/PAN3/DIS3L/PNPT1/XRN1/CNOT6/BTG3/CNOT1/PNLDC1"
"hsa04914","hsa04914","Progesterone-mediated oocyte maturation",87,-0.255688168319715,-0.869741053570712,0.757889990982867,0.757889990982867,0.927690145244417,2027,"tags=21%, list=15%, signal=18%","PIK3CB/ANAPC1/CPEB4/GNAI3/PIK3CA/BRAF/SPDYE5/MAPK1/RPS6KA3/CCNB3/PIK3R1/PRKACB/CPEB2/MAPK8/SPDYE4/SPDYE2B/CPEB1/PGR"
"hsa05218","hsa05218","Melanoma",52,0.299728263636448,0.807009734701305,0.768371708258652,0.768371708258652,0.927690145244417,2063,"tags=23%, list=15%, signal=20%","FGF17/FGF9/CCND1/FGF2/PDGFRB/GADD45B/CDKN2A/E2F1/GADD45G/BAD/CDKN1A/E2F2"
"hsa04920","hsa04920","Adipocytokine signaling pathway",57,-0.263602585841657,-0.832754844494042,0.769347496206373,0.769347496206373,0.927690145244417,3412,"tags=30%, list=25%, signal=23%","MAPK9/CHUK/IKBKG/PRKAG2/JAK2/PPARA/ACSL3/IRS2/PRKAA1/ACSL6/ACSL4/CD36/APPL1/MAPK8/AGRP/LEPR/ACSBG2"
"hsa05017","hsa05017","Spinocerebellar ataxia",123,-0.242901690232439,-0.8739993922211,0.771209633278599,0.771209633278599,0.927690145244417,2027,"tags=15%, list=15%, signal=13%","PIK3CB/RB1CC1/OPA1/ITPR2/PIK3CA/PUM2/PLCB1/ATXN10/PIK3R1/RORA/ULK2/GRIN1/MAPK8/ATG2B/DAB1/SPTBN2/PRKCG/KCND3"
"hsa01200","hsa01200","Carbon metabolism",98,0.282139360662485,0.829843825112463,0.775687957586468,0.775687957586468,0.927690145244417,3882,"tags=28%, list=28%, signal=20%","HKDC1/RPEL1/GLDC/HK3/PHGDH/IDH3B/ALDOA/GPT/ENO3/GLUD2/PC/TPI1/GLYCTK/AMT/TKFC/PDHA1/ACADS/ENO2/ENO1/ALDOC/GAPDH/IDH2/HK2/IDNK/SDHB/PGAM4/PGD"
"hsa04024","hsa04024","cAMP signaling pathway",148,0.273670046327503,0.843279349520004,0.782904148783977,0.782904148783977,0.927690145244417,1535,"tags=15%, list=11%, signal=13%","CAMK2B/ADCY6/ADCY10/HCAR2/ADCY5/CRHR2/GLI1/CREB3L3/SUCNR1/NPR1/CALML4/CACNA1F/POPDC2/CNGB3/ADORA2A/RAPGEF3/CACNA1D/JUN/POMC/RAC3/OXT/CALML6"
"hsa00310","hsa00310","Lysine degradation",54,-0.262011215007574,-0.820161470595473,0.783703703703704,0.783703703703704,0.927690145244417,4881,"tags=44%, list=35%, signal=29%","ECHS1/KMT5B/TMLHE/ALDH7A1/ALDH9A1/SMYD3/NSD1/DLD/ASH1L/HADH/SETD7/KMT2A/SETD2/AASS/SETDB2/EZH2/KMT2E/NSD3/SETMAR/PRDM2/KMT2C/SUV39H2/HYKK/CAMKMT"
"hsa04071","hsa04071","Sphingolipid signaling pathway",109,0.2782552000998,0.82961317288956,0.784811694747275,0.784811694747275,0.927690145244417,871,"tags=6%, list=6%, signal=5%","MS4A2/FCER1A/MAPK12/SGMS2/FCER1G/SPHK1"
"hsa05014","hsa05014","Amyotrophic lateral sclerosis",313,0.265787138296831,0.870431965679246,0.784998911386893,0.784998911386893,0.927690145244417,3398,"tags=29%, list=24%, signal=22%","NOS2/TUBB3/TUBA3E/NRG2/MAPK12/DNAI2/GPX2/UQCRHL/NDUFB3/NDUFA12/NDUFA2/DNAH12/TUBB2B/COX5B/ATP5PF/COX6C/COX6A1/CCS/DNAL4/MAPK11/NDUFAB1/UQCR10/NDUFA1/ATG101/NDUFA13/UQCRQ/COX7A2/ATP5MC1/PSMB6/ATF4/NDUFB9/NDUFB1/FUS/TUBA1B/HNRNPA1L2/NDUFB7/NDUFB6/COX6B1/BAD/NDUFA8/PSMB4/COX4I1/NDUFS5/CYC1/NDUFA3/UQCRH/ATP5F1E/TRAF2/ANG/ALYREF/HNRNPA1/ACTR1A/NDUFC1/PSMD4/COX7C/PSMB1/SOD1/NDUFB11/ATP5MC3/UQCRB/PSMB5/ATP5MC2/GRIN2C/TUBB4B/ATP5PD/NDUFB8/NDUFV1/NDUFS3/COX8A/NDUFA4/COX7B/COX7A2L/TOMM40/NDUFB5/DCTN3/PSMD3/NUP37/KLC4/NDUFB4/CHCHD10/COX5A/NDUFS6/PSMB3/NDUFB10/SQSTM1/NDUFA6/UQCRFS1/PSMC5/PSMC3/NDUFS4"
"hsa03020","hsa03020","RNA polymerase",31,0.314448500348863,0.774153690452992,0.787043822365528,0.787043822365528,0.927690145244417,4985,"tags=48%, list=36%, signal=31%","POLR2L/POLR2F/POLR2J/POLR2I/POLR2E/POLR3K/POLR2J2/POLR2J3/POLR1C/POLR2G/POLR2D/POLR3GL/POLR3B/POLR2H/POLR1A"
"hsa04144","hsa04144","Endocytosis",234,0.268838990742081,0.861097401614568,0.78760162601626,0.78760162601626,0.927690145244417,1765,"tags=10%, list=13%, signal=9%","PARD3/FGFR3/HLA-G/IQSEC3/ASAP2/RNF103-CHMP3/PIP5K1B/HSPA6/IQSEC2/CXCR1/ASAP3/VPS37D/PIP5KL1/SRC/RAB31/EPN3/CAV1/CHMP4A/WASHC1/PSD/ARPC1B/SNX32/HSPA1B"
"hsa05162","hsa05162","Measles",119,0.275423675816353,0.829212110138125,0.793044119454344,0.793044119454344,0.927690145244417,3910,"tags=28%, list=28%, signal=20%","IL1A/IL2/IL6/HSPA6/CD209/TP73/CCND1/TLR7/NFKBIB/JUN/CCNE1/HSPA1B/BAD/TLR2/NFKBIA/IRF9/MX1/TYK2/CCND3/IL2RA/IRF3/RACK1/STAT2/CD3D/IKBKE/OAS1/BBC3/TLR9/CDK2/RAB9B/BCL2L1/CASP9/BAX"
"hsa04216","hsa04216","Ferroptosis",39,0.302091220438579,0.774078510802888,0.800028567347522,0.800028567347522,0.927690145244417,1383,"tags=8%, list=10%, signal=7%","ALOX15/HMOX1/CYBB"
"hsa00910","hsa00910","Nitrogen metabolism",10,0.356433081875155,0.711622485641753,0.803196803196803,0.803196803196803,0.927690145244417,2292,"tags=30%, list=17%, signal=25%","CA3/CA6/GLUD2"
"hsa05230","hsa05230","Central carbon metabolism in cancer",59,0.287510327893994,0.788966268352407,0.805883150332113,0.805883150332113,0.927690145244417,1264,"tags=10%, list=9%, signal=9%","HKDC1/FGFR3/RET/HK3/PDGFRB/ERBB2"
"hsa05100","hsa05100","Bacterial invasion of epithelial cells",62,-0.252506722858244,-0.81146592333418,0.809946029298381,0.809946029298381,0.927690145244417,2451,"tags=31%, list=18%, signal=25%","PIK3R3/ACTB/CBL/PIK3CB/ITGB1/GAB1/PIK3CA/ACTG1/VCL/CLTC/CD2AP/PIK3R1/ARPC1A/DOCK1/PTK2/DNM3/CDH1/CDC42/ARHGEF26"
"hsa05164","hsa05164","Influenza A",135,0.269272205760037,0.821892523433902,0.813320486571119,0.813320486571119,0.927690145244417,3496,"tags=27%, list=25%, signal=20%","IL1A/PRSS2/IL6/PRSS1/IL18/TLR7/PABPN1/NFKBIB/ICAM1/HLA-DMB/SOCS3/CXCL8/HLA-DMA/IFNGR2/HLA-DPB1/HLA-DQA2/NFKBIA/IRF9/HLA-DRB5/CIITA/HLA-DOA/HLA-DRA/HLA-DPA1/MX1/TYK2/FDPS/CCND3/SLC25A6/IRF3/TNFRSF10A/MAPK3/STAT2/IKBKE/OAS1/SLC25A5/CXCL10"
"hsa03015","hsa03015","mRNA surveillance pathway",83,-0.245376203037101,-0.830477936891124,0.8167104111986,0.8167104111986,0.927690145244417,3844,"tags=33%, list=28%, signal=24%","PPP1CC/WDR82/PPP2R1B/CPSF6/CSTF3/PABPC1/PPP2CB/FIP1L1/CPSF2/GSPT1/ETF1/SMG1/PAPOLG/SMG7/PPP2R3A/PPP2R5C/RNGTT/PPP2R5A/PPP2R3C/PAPOLA/NXT2/NCBP1/HBS1L/RNMT/PPP2R5E/PPP1CB/PPP2CA"
"hsa04152","hsa04152","AMPK signaling pathway",100,-0.242152641020074,-0.841936976571517,0.817825661116552,0.817825661116552,0.927690145244417,3219,"tags=30%, list=23%, signal=23%","CAB39L/PPP2CB/CREB1/PRKAG2/CAB39/RAB14/PIK3R3/PDPK1/PPP2R3A/PPP2R5C/FOXO1/SCD/PIK3CB/FBP1/IRS2/PPP2R5A/PRKAA1/SIRT1/PPP2R3C/RAB10/PIK3CA/MAP3K7/PPP2R5E/PIK3R1/CREB5/PPARG/CD36/PPP2CA/FOXO3/LEPR"
